name,cdate
A/Canberra/8/2018|EPI_ISL_329734|2018-05-26,2018-05-26
A/Newcastle/19/2018|EPI_ISL_329733|2018-03-12,2018-03-12
A/Newcastle/39/2018|EPI_ISL_329732|2018-07-26,2018-07-26
A/Newcastle/21/2018|EPI_ISL_329731|2018-08-08,2018-08-08
A/SouthAustralia/26/2018|EPI_ISL_323116|2018-08-12,2018-08-12
A/SouthAustralia/22/2018|EPI_ISL_323115|2018-08-01,2018-08-01
A/Victoria/2036/2018|EPI_ISL_323107|2018-08-17,2018-08-17
A/Perth/43/2018|EPI_ISL_323050|2018-07-12,2018-07-12
A/Newcastle/48/2018|EPI_ISL_323048|2018-08-12,2018-08-12
A/Sydney/93/2018|EPI_ISL_322734|2018-06-04,2018-06-04
A/Sydney/83/2018|EPI_ISL_322733|2018-07-04,2018-07-04
A/Newcastle/44/2018|EPI_ISL_322732|2018-08-03,2018-08-03
A/Townsville/23/2018|EPI_ISL_322727|2018-07-21,2018-07-21
A/Brisbane/120/2018|EPI_ISL_322726|2018-07-26,2018-07-26
A/Brisbane/117/2018|EPI_ISL_322718|2018-07-27,2018-07-27
A/Brisbane/115/2018|EPI_ISL_322717|2018-07-19,2018-07-19
A/Brisbane/106/2018|EPI_ISL_322716|2018-07-05,2018-07-05
A/Brisbane/104/2018|EPI_ISL_322715|2018-07-12,2018-07-12
A/Brisbane/101/2018|EPI_ISL_322714|2018-07-02,2018-07-02
A/Brisbane/112/2018|EPI_ISL_322713|2018-07-25,2018-07-25
A/SouthAustralia/1009/2018|EPI_ISL_322342|2018-07-17,2018-07-17
A/SouthAustralia/1007/2018|EPI_ISL_322341|2018-07-18,2018-07-18
A/SouthAustralia/1006/2018|EPI_ISL_322340|2018-07-18,2018-07-18
A/Sydney/515/2018|EPI_ISL_322339|2018-04-21,2018-04-21
A/Brisbane/1002/2018|EPI_ISL_322336|2018-07-17,2018-07-17
A/Perth/1008/2018|EPI_ISL_322332|2018-07-13,2018-07-13
A/Brisbane/94/2018|EPI_ISL_321592|2018-07-06,2018-07-06
A/Brisbane/85/2018|EPI_ISL_321591|2018-07-01,2018-07-01
A/Brisbane/77/2018|EPI_ISL_321590|2018-06-12,2018-06-12
A/Sydney/47/2018|EPI_ISL_321589|2018-06-07,2018-06-07
A/SouthAustralia/19/2018|EPI_ISL_321588|2018-07-10,2018-07-10
A/Brisbane/89/2018|EPI_ISL_321471|2018-06-21,2018-06-21
A/Newcastle/9/2018|EPI_ISL_321457|2018-02-21,2018-02-21
A/Sydney/34/2018|EPI_ISL_321455|2018-04-13,2018-04-13
A/Brisbane/88/2018|EPI_ISL_321454|2018-07-02,2018-07-02
A/SouthAustralia/1004/2018|EPI_ISL_321453|2018-07-09,2018-07-09
A/Perth/16/2018|EPI_ISL_321452|2018-03-22,2018-03-22
A/Sydney/68/2018|EPI_ISL_321451|2018-07-02,2018-07-02
A/Sydney/67/2018|EPI_ISL_321450|2018-07-02,2018-07-02
A/SouthAustralia/10/2018|EPI_ISL_320966|2018-04-03,2018-04-03
A/Brisbane/43/2018|EPI_ISL_320962|2018-04-07,2018-04-07
A/Sydney/22/2018|EPI_ISL_320961|2018-03-03,2018-03-03
A/Brisbane/32/2018|EPI_ISL_320942|2018-03-13,2018-03-13
A/Brisbane/36/2018|EPI_ISL_320941|2018-03-24,2018-03-24
A/Brisbane/40/2018|EPI_ISL_320940|2018-04-04,2018-04-04
A/Brisbane/1001/2018|EPI_ISL_320416|2018-04-03,2018-04-03
A/Brisbane/73/2018|EPI_ISL_320405|2018-06-11,2018-06-11
A/Brisbane/67/2018|EPI_ISL_320404|2018-05-21,2018-05-21
A/Brisbane/66/2018|EPI_ISL_320403|2018-05-23,2018-05-23
A/Townsville/10/2018|EPI_ISL_320402|2018-05-31,2018-05-31
A/Brisbane/64/2018|EPI_ISL_320401|2018-05-21,2018-05-21
A/Perth/1001/2018|EPI_ISL_320400|2018-06-07,2018-06-07
A/Sydney/1002/2018|EPI_ISL_320399|2018-06-08,2018-06-08
A/SouthAustralia/12/2018|EPI_ISL_320398|2018-05-29,2018-05-29
A/SouthAustralia/13/2018|EPI_ISL_320397|2018-05-29,2018-05-29
A/Newcastle/22/2014|EPI_ISL_320383|2014-06-16,2014-06-16
A/Newcastle/17/2018|EPI_ISL_320382|2018-03-01,2018-03-01
A/Newcastle/15/2018|EPI_ISL_320381|2018-04-22,2018-04-22
A/Newcastle/13/2018|EPI_ISL_320380|2018-03-13,2018-03-13
A/Newcastle/12/2018|EPI_ISL_320379|2018-02-22,2018-02-22
A/Newcastle/11/2018|EPI_ISL_320378|2018-03-23,2018-03-23
A/Newcastle/7/2018|EPI_ISL_320377|2018-04-01,2018-04-01
A/Newcastle/16/2018|EPI_ISL_320371|2018-04-22,2018-04-22
A/Brisbane/60/2018|EPI_ISL_320362|2018-05-16,2018-05-16
A/Brisbane/58/2018|EPI_ISL_320361|2018-04-24,2018-04-24
A/Brisbane/28/2018|EPI_ISL_314713|2018-02-14,2018-02-14
A/Brisbane/34/2018|EPI_ISL_314712|2018-03-17,2018-03-17
A/Brisbane/25/2018|EPI_ISL_314628|2018-02-23,2018-02-23
A/Brisbane/27/2018|EPI_ISL_314627|2018-02-20,2018-02-20
A/Brisbane/29/2018|EPI_ISL_314626|2018-03-01,2018-03-01
A/Brisbane/31/2018|EPI_ISL_314625|2018-03-01,2018-03-01
A/Brisbane/28/2018|EPI_ISL_314624|2018-02-14,2018-02-14
A/Darwin/1000/2018|EPI_ISL_314623|2018-01-23,2018-01-23
A/Townsville/1000/2018|EPI_ISL_314622|2018-02-16,2018-02-16
A/Canberra/1000/2018|EPI_ISL_314621|2018-02-13,2018-02-13
A/SouthAustralia/2/2018|EPI_ISL_314620|2018-01-06,2018-01-06
A/SouthAustralia/5/2018|EPI_ISL_314619|2018-01-24,2018-01-24
A/Darwin/1001/2018|EPI_ISL_314618|2018-01-23,2018-01-23
A/Darwin/1006/2018|EPI_ISL_314617|2018-01-29,2018-01-29
A/SouthAustralia/4/2018|EPI_ISL_314616|2018-01-16,2018-01-16
A/Darwin/1004/2018|EPI_ISL_314615|2018-01-23,2018-01-23
A/SouthAustralia/1/2018|EPI_ISL_314614|2018-01-04,2018-01-04
A/SouthAustralia/3/2018|EPI_ISL_314613|2018-01-08,2018-01-08
A/SouthAustralia/6/2018|EPI_ISL_314612|2018-01-22,2018-01-22
A/SouthAustralia/7/2018|EPI_ISL_314611|2018-03-11,2018-03-11
A/Sydney/19/2018|EPI_ISL_314610|2018-02-18,2018-02-18
A/Sydney/20/2018|EPI_ISL_314609|2018-02-16,2018-02-16
A/Sydney/15/2018|EPI_ISL_314608|2018-03-03,2018-03-03
A/Sydney/18/2018|EPI_ISL_314607|2018-03-06,2018-03-06
A/Sydney/23/2018|EPI_ISL_314606|2018-02-26,2018-02-26
A/Sydney/24/2018|EPI_ISL_314605|2018-02-03,2018-02-03
A/Sydney/25/2018|EPI_ISL_314604|2018-01-27,2018-01-27
A/Canberra/3/2018|EPI_ISL_314603|2018-01-27,2018-01-27
A/Brisbane/45/2018|EPI_ISL_314602|2018-04-17,2018-04-17
A/Brisbane/44/2018|EPI_ISL_314601|2018-04-07,2018-04-07
A/Brisbane/43/2018|EPI_ISL_314600|2018-04-07,2018-04-07
A/Brisbane/42/2018|EPI_ISL_314599|2018-03-28,2018-03-28
A/Brisbane/54/2018|EPI_ISL_314018|2018-04-26,2018-04-26
A/Brisbane/55/2018|EPI_ISL_314017|2018-04-20,2018-04-20
A/Brisbane/56/2018|EPI_ISL_314016|2018-05-08,2018-05-08
A/Brisbane/57/2018|EPI_ISL_314015|2018-05-09,2018-05-09
A/Sydney/22/2018|EPI_ISL_314014|2018-03-03,2018-03-03
A/Darwin/1007/2018|EPI_ISL_313821|2018-01-23,2018-01-23
A/Brisbane/34/2018|EPI_ISL_313820|2018-03-17,2018-03-17
A/Brisbane/32/2018|EPI_ISL_313819|2018-03-13,2018-03-13
A/Perth/12/2018|EPI_ISL_313818|2018-02-20,2018-02-20
A/Canberra/1/2018|EPI_ISL_313817|2018-04-25,2018-04-25
A/Sydney/17/2018|EPI_ISL_313816|2018-03-05,2018-03-05
A/SouthAustralia/11/2018|EPI_ISL_313815|2018-04-03,2018-04-03
A/Sydney/1000/2018|EPI_ISL_313813|2018-03-14,2018-03-14
A/Brisbane/36/2018|EPI_ISL_313812|2018-03-24,2018-03-24
A/Townsville/04/2018|EPI_ISL_313811|2018-03-12,2018-03-12
A/SouthAustralia/8/2018|EPI_ISL_313810|2018-03-17,2018-03-17
A/Brisbane/1000/2018|EPI_ISL_313809|2018-04-03,2018-04-03
A/SouthAustralia/10/2018|EPI_ISL_313808|2018-04-03,2018-04-03
A/Brisbane/40/2018|EPI_ISL_313807|2018-04-04,2018-04-04
A/Brisbane/01/2018|EPI_ISL_313657|2018-01-02,2018-01-02
A/Brisbane/190/2017|EPI_ISL_313655|2017-10-18,2017-10-18
A/Victoria/164/2017|EPI_ISL_313426|2017-08-22,2017-08-22
A/SouthAustralia/1075/2017|EPI_ISL_313425|2017-03-10,2017-03-10
A/SouthAustralia/1073/2017|EPI_ISL_313424|2017-09-29,2017-09-29
A/Sydney/1197/2017|EPI_ISL_313423|2017-09-26,2017-09-26
A/Sydney/1196/2017|EPI_ISL_313422|2017-09-20,2017-09-20
A/Sydney/1195/2017|EPI_ISL_313421|2017-09-27,2017-09-27
A/Tasmania/1038/2017|EPI_ISL_313420|2017-09-25,2017-09-25
A/SouthAustralia/1069/2017|EPI_ISL_313419|2017-09-25,2017-09-25
A/Brisbane/1091/2017|EPI_ISL_313418|2017-09-20,2017-09-20
A/Victoria/1039/2017|EPI_ISL_313417|2017-09-18,2017-09-18
A/Victoria/1038/2017|EPI_ISL_313416|2017-09-19,2017-09-19
A/Brisbane/1088/2017|EPI_ISL_313415|2017-09-20,2017-09-20
A/Tasmania/1036/2017|EPI_ISL_313414|2017-09-20,2017-09-20
A/Sydney/1189/2017|EPI_ISL_313413|2017-09-18,2017-09-18
A/Sydney/1187/2017|EPI_ISL_313412|2017-09-13,2017-09-13
A/SouthAustralia/1068/2017|EPI_ISL_313411|2017-09-18,2017-09-18
A/Sydney/1186/2017|EPI_ISL_313410|2017-09-20,2017-09-20
A/SouthAustralia/1084/2017|EPI_ISL_313409|2017-08-10,2017-08-10
A/Sydney/1193/2017|EPI_ISL_313408|2017-09-27,2017-09-27
A/SouthAustralia/1071/2017|EPI_ISL_313407|2017-09-26,2017-09-26
A/Darwin/1019/2017|EPI_ISL_313406|2017-07-09,2017-07-09
A/Sydney/1185/2017|EPI_ISL_313405|2017-09-16,2017-09-16
A/Brisbane/1089/2017|EPI_ISL_313404|2017-09-19,2017-09-19
A/Victoria/237/2017|EPI_ISL_313403|2017-10-04,2017-10-04
A/Victoria/236/2017|EPI_ISL_313402|2017-10-04,2017-10-04
A/Victoria/235/2017|EPI_ISL_313401|2017-10-06,2017-10-06
A/Victoria/234/2017|EPI_ISL_313400|2017-10-05,2017-10-05
A/Perth/294/2017|EPI_ISL_313399|2017-09-16,2017-09-16
A/Perth/262/2017|EPI_ISL_313398|2017-09-15,2017-09-15
A/Perth/200/2017|EPI_ISL_313397|2017-08-29,2017-08-29
A/Perth/207/2017|EPI_ISL_313396|2017-09-01,2017-09-01
A/Victoria/178/2017|EPI_ISL_313395|2017-08-25,2017-08-25
A/Victoria/173/2017|EPI_ISL_313394|2017-08-29,2017-08-29
A/Victoria/172/2017|EPI_ISL_313393|2017-08-25,2017-08-25
A/Victoria/170/2017|EPI_ISL_313392|2017-08-25,2017-08-25
A/Victoria/161/2017|EPI_ISL_313391|2017-08-30,2017-08-30
A/Victoria/163/2017|EPI_ISL_313390|2017-08-29,2017-08-29
A/Victoria/160/2017|EPI_ISL_313389|2017-08-30,2017-08-30
A/Victoria/154/2017|EPI_ISL_313388|2017-08-23,2017-08-23
A/Victoria/143/2017|EPI_ISL_313387|2017-08-01,2017-08-01
A/Victoria/139/2017|EPI_ISL_313386|2017-08-14,2017-08-14
A/Victoria/133/2017|EPI_ISL_313385|2017-08-21,2017-08-21
A/Victoria/123/2017|EPI_ISL_313384|2017-08-24,2017-08-24
A/Victoria/118/2017|EPI_ISL_313383|2017-08-24,2017-08-24
A/Victoria/103/2017|EPI_ISL_313382|2017-08-16,2017-08-16
A/Victoria/101/2017|EPI_ISL_313381|2017-08-08,2017-08-08
A/Victoria/94/2017|EPI_ISL_313380|2017-07-20,2017-07-20
A/Victoria/90/2017|EPI_ISL_313379|2017-07-28,2017-07-28
A/Victoria/81/2017|EPI_ISL_313378|2017-07-29,2017-07-29
A/Victoria/73/2017|EPI_ISL_313377|2017-08-04,2017-08-04
A/Victoria/72/2017|EPI_ISL_313376|2017-07-31,2017-07-31
A/Victoria/153/2017|EPI_ISL_313375|2017-08-04,2017-08-04
A/Victoria/151/2017|EPI_ISL_313374|2017-08-07,2017-08-07
A/Victoria/150/2017|EPI_ISL_313373|2017-08-22,2017-08-22
A/Victoria/148/2017|EPI_ISL_313372|2017-08-19,2017-08-19
A/Victoria/147/2017|EPI_ISL_313371|2017-08-21,2017-08-21
A/Victoria/146/2017|EPI_ISL_313370|2017-08-24,2017-08-24
A/Victoria/145/2017|EPI_ISL_313369|2017-07-29,2017-07-29
A/Victoria/137/2017|EPI_ISL_313368|2017-08-21,2017-08-21
A/Victoria/136/2017|EPI_ISL_313367|2017-07-27,2017-07-27
A/Victoria/134/2017|EPI_ISL_313366|2017-08-04,2017-08-04
A/Victoria/126/2017|EPI_ISL_313365|2017-08-14,2017-08-14
A/Victoria/124/2017|EPI_ISL_313364|2017-08-08,2017-08-08
A/Victoria/120/2017|EPI_ISL_313363|2017-08-19,2017-08-19
A/Victoria/114/2017|EPI_ISL_313362|2017-08-12,2017-08-12
A/Victoria/113/2017|EPI_ISL_313361|2017-08-09,2017-08-09
A/Victoria/107/2017|EPI_ISL_313360|2017-08-15,2017-08-15
A/Victoria/106/2017|EPI_ISL_313359|2017-08-15,2017-08-15
A/Victoria/102/2017|EPI_ISL_313358|2017-08-10,2017-08-10
A/Victoria/92/2017|EPI_ISL_313357|2017-07-25,2017-07-25
A/Victoria/74/2017|EPI_ISL_313356|2017-07-25,2017-07-25
A/Perth/153/2017|EPI_ISL_313355|2017-08-14,2017-08-14
A/Perth/143/2017|EPI_ISL_313354|2017-08-07,2017-08-07
A/Perth/142/2017|EPI_ISL_313353|2017-08-07,2017-08-07
A/Perth/135/2017|EPI_ISL_313352|2017-07-31,2017-07-31
A/Perth/134/2017|EPI_ISL_313351|2017-07-28,2017-07-28
A/Brisbane/1037/2017|EPI_ISL_313350|2017-08-17,2017-08-17
A/Brisbane/1033/2017|EPI_ISL_313349|2017-08-17,2017-08-17
A/Townsville/1009/2017|EPI_ISL_313348|2017-08-18,2017-08-18
A/Canberra/1008/2017|EPI_ISL_313347|2017-08-18,2017-08-18
A/Sydney/1108/2017|EPI_ISL_313346|2017-08-10,2017-08-10
A/Sydney/1107/2017|EPI_ISL_313345|2017-08-15,2017-08-15
A/Sydney/1115/2017|EPI_ISL_313344|2017-08-14,2017-08-14
A/Townsville/1008/2017|EPI_ISL_313343|2017-08-18,2017-08-18
A/Perth/149/2017|EPI_ISL_313342|2017-08-10,2017-08-10
A/Sydney/1113/2017|EPI_ISL_313341|2017-08-15,2017-08-15
A/Newcastle/1001/2017|EPI_ISL_313340|2017-08-18,2017-08-18
A/Sydney/1105/2017|EPI_ISL_313339|2017-08-08,2017-08-08
A/Tasmania/1010/2017|EPI_ISL_313338|2017-08-16,2017-08-16
A/Newcastle/1000/2017|EPI_ISL_313337|2017-08-11,2017-08-11
A/SouthAustralia/1028/2017|EPI_ISL_313336|2017-08-18,2017-08-18
A/Sydney/1103/2017|EPI_ISL_313335|2017-08-14,2017-08-14
A/Sydney/1102/2017|EPI_ISL_313334|2017-08-09,2017-08-09
A/Victoria/7/2017|EPI_ISL_313333|2017-05-30,2017-05-30
A/Victoria/962/2017|EPI_ISL_312673|2017-08-09,2017-08-09
A/Perth/345/2017|EPI_ISL_312608|2017-11-30,2017-11-30
A/Brisbane/207/2017|EPI_ISL_312606|2017-12-17,2017-12-17
A/SouthAustralia/269/2017|EPI_ISL_312604|2017-12-06,2017-12-06
A/SouthAustralia/267/2017|EPI_ISL_312603|2017-11-13,2017-11-13
A/Victoria/946/2017|EPI_ISL_312221|2017-06-16,2017-06-16
A/Victoria/949/2017|EPI_ISL_312220|2017-07-04,2017-07-04
A/Perth/13/2018|EPI_ISL_312182|2018-02-20,2018-02-20
A/Perth/2/2018|EPI_ISL_312181|2018-01-28,2018-01-28
A/Sydney/3/2018|EPI_ISL_312180|2018-01-26,2018-01-26
A/Brisbane/204/2017|EPI_ISL_312179|2017-12-07,2017-12-07
A/Townsville/16/2017|EPI_ISL_312178|2017-11-29,2017-11-29
A/Brisbane/203/2017|EPI_ISL_312177|2017-11-30,2017-11-30
A/Brisbane/201/2017|EPI_ISL_312176|2017-11-26,2017-11-26
A/Brisbane/199/2017|EPI_ISL_312175|2017-11-15,2017-11-15
A/Brisbane/198/2017|EPI_ISL_312174|2017-11-19,2017-11-19
A/Brisbane/197/2017|EPI_ISL_312173|2017-11-17,2017-11-17
A/Brisbane/196/2017|EPI_ISL_312172|2017-11-11,2017-11-11
A/Brisbane/195/2017|EPI_ISL_312171|2017-11-01,2017-11-01
A/Brisbane/23/2018|EPI_ISL_312169|2018-02-12,2018-02-12
A/Sydney/13/2018|EPI_ISL_312168|2018-01-03,2018-01-03
A/Sydney/12/2018|EPI_ISL_312167|2018-01-13,2018-01-13
A/Sydney/11/2018|EPI_ISL_312166|2018-01-19,2018-01-19
A/Sydney/10/2018|EPI_ISL_312165|2018-01-21,2018-01-21
A/Sydney/8/2018|EPI_ISL_312164|2018-01-22,2018-01-22
A/Sydney/7/2018|EPI_ISL_312163|2018-01-19,2018-01-19
A/Sydney/5/2018|EPI_ISL_312162|2018-01-26,2018-01-26
A/Sydney/4/2018|EPI_ISL_312161|2018-01-30,2018-01-30
A/Brisbane/22/2018|EPI_ISL_312160|2018-02-17,2018-02-17
A/Brisbane/19/2018|EPI_ISL_312159|2018-02-13,2018-02-13
A/Brisbane/17/2018|EPI_ISL_312158|2018-02-09,2018-02-09
A/Brisbane/16/2018|EPI_ISL_312157|2018-02-05,2018-02-05
A/Brisbane/14/2018|EPI_ISL_312156|2018-02-01,2018-02-01
A/Brisbane/13/2018|EPI_ISL_312155|2018-02-03,2018-02-03
A/Brisbane/12/2018|EPI_ISL_312154|2018-01-22,2018-01-22
A/Brisbane/11/2018|EPI_ISL_312153|2018-01-31,2018-01-31
A/Brisbane/10/2018|EPI_ISL_312152|2018-01-20,2018-01-20
A/Brisbane/08/2018|EPI_ISL_312151|2018-01-05,2018-01-05
A/Brisbane/07/2018|EPI_ISL_312150|2018-01-04,2018-01-04
A/Brisbane/06/2018|EPI_ISL_312149|2018-01-01,2018-01-01
A/Newcastle/5/2018|EPI_ISL_312148|2018-02-08,2018-02-08
A/Newcastle/4/2018|EPI_ISL_312147|2018-01-01,2018-01-01
A/Newcastle/206/2017|EPI_ISL_312146|2017-12-11,2017-12-11
A/Newcastle/207/2017|EPI_ISL_312144|2017-11-28,2017-11-28
A/SouthAustralia/274/2017|EPI_ISL_312137|2017-12-21,2017-12-21
A/SouthAustralia/273/2017|EPI_ISL_312136|2017-12-12,2017-12-12
A/SouthAustralia/135/2016|EPI_ISL_311693|2016-10-01,2016-10-01
A/Brisbane/01/2018|EPI_ISL_309027|2018-01-02,2018-01-02
A/Brisbane/190/2017|EPI_ISL_309026|2017-10-18,2017-10-18
A/Canberra/7/2016|EPI_ISL_308756|2016-04-10,2016-04-10
A/Sydney/543/2017|EPI_ISL_305348|2017-10-04,2017-10-04
A/Brisbane/01/2018|EPI_ISL_305346|2018-01-02,2018-01-02
A/Sydney/546/2017|EPI_ISL_305345|2017-08-24,2017-08-24
A/Brisbane/185/2017|EPI_ISL_305343|2017-10-30,2017-10-30
A/Brisbane/192/2017|EPI_ISL_305342|2017-10-22,2017-10-22
A/Brisbane/190/2017|EPI_ISL_305341|2017-10-18,2017-10-18
A/Brisbane/1099/2017|EPI_ISL_299694|2017-10-19,2017-10-19
A/Sydney/236/2017|EPI_ISL_299693|2017-11-13,2017-11-13
A/SouthAustralia/275/2017|EPI_ISL_299687|2017-12-16,2017-12-16
A/SouthAustralia/271/2017|EPI_ISL_299686|2017-12-14,2017-12-14
A/SouthAustralia/270/2017|EPI_ISL_299685|2017-12-14,2017-12-14
A/SouthAustralia/1087/2017|EPI_ISL_299684|2017-12-15,2017-12-15
A/Brisbane/01/2018|EPI_ISL_299662|2018-01-02,2018-01-02
A/Townsville/18/2017|EPI_ISL_299661|2017-12-29,2017-12-29
A/Perth/332/2017|EPI_ISL_299643|2017-10-20,2017-10-20
A/Sydney/1200/2017|EPI_ISL_299642|2017-09-28,2017-09-28
A/Darwin/1022/2017|EPI_ISL_299641|2017-04-10,2017-04-10
A/SouthAustralia/1082/2017|EPI_ISL_299640|2017-09-10,2017-09-10
A/Brisbane/1097/2017|EPI_ISL_299639|2017-03-10,2017-03-10
A/SouthAustralia/1080/2017|EPI_ISL_299638|2017-04-10,2017-04-10
A/SouthAustralia/1077/2017|EPI_ISL_299637|2017-04-10,2017-04-10
A/Sydney/1199/2017|EPI_ISL_299636|2017-04-10,2017-04-10
A/Sydney/235/2017|EPI_ISL_299608|2017-11-14,2017-11-14
A/Sydney/224/2017|EPI_ISL_299607|2017-12-04,2017-12-04
A/Perth/336/2017|EPI_ISL_299606|2017-11-05,2017-11-05
A/SouthAustralia/273/2017|EPI_ISL_299605|2017-12-12,2017-12-12
A/Sydney/1207/2017|EPI_ISL_299604|2017-12-05,2017-12-05
A/SouthAustralia/274/2017|EPI_ISL_299603|2017-12-21,2017-12-21
A/SouthAustralia/276/2017|EPI_ISL_299602|2017-12-17,2017-12-17
A/Brisbane/1094/2017|EPI_ISL_299598|2017-05-10,2017-05-10
A/Canberra/74/2017|EPI_ISL_293834|2017-09-16,2017-09-16
A/Perth/330/2017|EPI_ISL_293833|2017-10-16,2017-10-16
A/Perth/329/2017|EPI_ISL_293832|2017-10-14,2017-10-14
A/SouthAustralia/157/2017|EPI_ISL_293831|2017-06-19,2017-06-19
A/Victoria/899/2017|EPI_ISL_293815|2017-10-11,2017-10-11
A/Perth/285/2017|EPI_ISL_293814|2017-09-19,2017-09-19
A/Perth/331/2017|EPI_ISL_293813|2017-10-18,2017-10-18
A/Perth/325/2017|EPI_ISL_293812|2017-10-12,2017-10-12
A/Perth/333/2017|EPI_ISL_293811|2017-10-24,2017-10-24
A/Perth/322/2017|EPI_ISL_293810|2017-10-09,2017-10-09
A/Perth/317/2017|EPI_ISL_293809|2017-10-03,2017-10-03
A/Sydney/221/2017|EPI_ISL_293808|2017-10-04,2017-10-04
A/Sydney/220/2017|EPI_ISL_293807|2017-10-05,2017-10-05
A/Brisbane/1098/2017|EPI_ISL_293806|2017-10-13,2017-10-13
A/Brisbane/1096/2017|EPI_ISL_293805|2017-10-11,2017-10-11
A/Brisbane/192/2017|EPI_ISL_293804|2017-10-22,2017-10-22
A/Brisbane/190/2017|EPI_ISL_293803|2017-10-18,2017-10-18
A/Brisbane/189/2017|EPI_ISL_293802|2017-10-05,2017-10-05
A/Brisbane/188/2017|EPI_ISL_293801|2017-10-15,2017-10-15
A/Brisbane/187/2017|EPI_ISL_293800|2017-10-04,2017-10-04
A/Brisbane/185/2017|EPI_ISL_293799|2017-10-30,2017-10-30
A/Tasmania/76/2017|EPI_ISL_293794|2017-10-03,2017-10-03
A/Tasmania/75/2017|EPI_ISL_293793|2017-10-08,2017-10-08
A/Tasmania/74/2017|EPI_ISL_293792|2017-10-07,2017-10-07
A/Tasmania/73/2017|EPI_ISL_293791|2017-10-07,2017-10-07
A/Tasmania/72/2017|EPI_ISL_293790|2017-10-07,2017-10-07
A/Tasmania/71/2017|EPI_ISL_293789|2017-10-12,2017-10-12
A/Tasmania/69/2017|EPI_ISL_293788|2017-10-23,2017-10-23
A/Tasmania/68/2017|EPI_ISL_293787|2017-10-25,2017-10-25
A/Tasmania/67/2017|EPI_ISL_293786|2017-10-06,2017-10-06
A/SouthAustralia/261/2017|EPI_ISL_293783|2017-10-10,2017-10-10
A/SouthAustralia/259/2017|EPI_ISL_293782|2017-10-12,2017-10-12
A/Victoria/192/2017|EPI_ISL_293781|2017-09-07,2017-09-07
A/Victoria/190/2017|EPI_ISL_293780|2017-09-07,2017-09-07
A/Victoria/186/2017|EPI_ISL_293779|2017-09-07,2017-09-07
A/Victoria/185/2017|EPI_ISL_293778|2017-09-05,2017-09-05
A/Victoria/184/2017|EPI_ISL_293777|2017-09-11,2017-09-11
A/Victoria/182/2017|EPI_ISL_293776|2017-09-08,2017-09-08
A/Victoria/180/2017|EPI_ISL_293775|2017-09-06,2017-09-06
A/Victoria/233/2017|EPI_ISL_293774|2017-09-19,2017-09-19
A/Victoria/943/2017|EPI_ISL_293773|2017-09-20,2017-09-20
A/Victoria/221/2017|EPI_ISL_293772|2017-09-25,2017-09-25
A/Victoria/222/2017|EPI_ISL_293771|2017-09-26,2017-09-26
A/Victoria/201/2017|EPI_ISL_293770|2017-09-15,2017-09-15
A/Victoria/196/2017|EPI_ISL_293769|2017-09-15,2017-09-15
A/Victoria/193/2017|EPI_ISL_293768|2017-09-12,2017-09-12
A/Victoria/642/2017|EPI_ISL_293767|2017-08-07,2017-08-07
A/Victoria/634/2017|EPI_ISL_293766|2017-08-07,2017-08-07
A/Perth/225/2017|EPI_ISL_293765|2017-09-06,2017-09-06
A/Victoria/212/2017|EPI_ISL_293764|2017-09-21,2017-09-21
A/Victoria/206/2017|EPI_ISL_293763|2017-09-20,2017-09-20
A/Victoria/205/2017|EPI_ISL_293762|2017-09-20,2017-09-20
A/Victoria/204/2017|EPI_ISL_293761|2017-09-19,2017-09-19
A/Tasmania/64/2017|EPI_ISL_293760|2017-09-21,2017-09-21
A/Tasmania/63/2017|EPI_ISL_293759|2017-09-18,2017-09-18
A/Tasmania/62/2017|EPI_ISL_293758|2017-09-21,2017-09-21
A/Tasmania/59/2017|EPI_ISL_293757|2017-09-09,2017-09-09
A/Tasmania/58/2017|EPI_ISL_293756|2017-09-07,2017-09-07
A/Tasmania/57/2017|EPI_ISL_293755|2017-09-11,2017-09-11
A/SouthAustralia/169/2017|EPI_ISL_291369|2017-06-25,2017-06-25
A/Victoria/2145/2017|EPI_ISL_291368|2017-09-01,2017-09-01
A/Perth/303/2017|EPI_ISL_291367|2017-09-27,2017-09-27
A/Perth/233/2017|EPI_ISL_291365|2017-09-08,2017-09-08
A/Perth/240/2017|EPI_ISL_291364|2017-09-07,2017-09-07
A/Perth/213/2017|EPI_ISL_291363|2017-09-02,2017-09-02
A/Victoria/893/2017|EPI_ISL_291362|2017-10-04,2017-10-04
A/Victoria/888/2017|EPI_ISL_291361|2017-10-03,2017-10-03
A/Victoria/887/2017|EPI_ISL_291360|2017-10-03,2017-10-03
A/Victoria/876/2017|EPI_ISL_291359|2017-09-28,2017-09-28
A/Victoria/215/2017|EPI_ISL_291358|2017-09-22,2017-09-22
A/Victoria/214/2017|EPI_ISL_291357|2017-09-22,2017-09-22
A/Victoria/210/2017|EPI_ISL_291356|2017-09-20,2017-09-20
A/Victoria/209/2017|EPI_ISL_291355|2017-09-22,2017-09-22
A/Victoria/208/2017|EPI_ISL_291354|2017-09-21,2017-09-21
A/Victoria/871/2017|EPI_ISL_291353|2017-09-22,2017-09-22
A/Victoria/896/2017|EPI_ISL_291352|2017-10-04,2017-10-04
A/Victoria/217/2017|EPI_ISL_291351|2017-09-25,2017-09-25
